15 6536 21939
200 204 153
105 62 47
198 201 151
175 178 136
204 209 160
44 46 24
200 200 154
96 98 73
122 91 89
81 41 32
196 204 160
116 72 69
107 68 50
162 158 136
182 188 146
100 112 68
106 61 44
72 79 50
128 85 61
204 197 190
202 208 162
92 46 30
190 195 154
190 194 152
100 54 40
96 59 45
108 69 44
65 27 22
106 108 94
204 204 155
175 182 146
189 194 154
173 176 136
57 59 36
196 187 168
200 202 154
153 150 88
112 78 69
90 46 31
97 111 72
78 94 50
92 94 70
101 56 40
198 188 172
46 19 13
114 73 52
202 203 154
80 38 26
164 168 128
208 211 162
198 200 151
180 143 132
124 125 94
96 62 58
98 98 62
138 139 102
76 80 53
110 70 65
94 46 34
84 90 78
186 190 149
104 104 88
122 126 84
130 137 87
194 186 164
80 40 25
81 82 48
90 92 61
104 102 68
70 34 29
188 188 144
192 196 146
180 178 126
188 188 136
186 185 132
183 183 132
190 194 145
190 190 148
158 118 94
185 186 138
192 196 146
92 66 40
147 150 114
84 48 42
126 132 96
72 77 60
185 176 152
76 84 60
192 186 168
56 60 40
61 54 38
190 184 166
188 184 169
190 184 164
182 189 148
111 84 53
62 63 44
188 176 154
124 122 67
189 183 167
186 180 164
186 178 158
190 186 170
182 184 134
150 146 86
202 195 181
185 184 128
188 178 157
150 146 86
186 176 152
118 106 70
114 115 87
154 151 100
190 179 158
192 184 178
92 98 64
192 194 146
91 79 61
58 57 36
70 72 50
106 112 56
184 182 128
193 196 148
74 78 54
188 188 138
58 60 42
106 109 70
116 120 66
138 108 92
76 82 49
193 197 148
94 82 64
144 142 82
154 152 100
129 128 75
154 156 104
150 149 92
188 182 166
152 152 95
160 166 125
148 144 82
170 130 112
190 183 168
192 182 164
150 145 82
187 177 154
152 145 81
180 178 127
200 196 181
29 14 9
188 184 166
154 150 94
156 155 103
190 188 174
192 188 172
189 179 158
22 12 10
188 178 155
189 180 160
200 194 182
92 104 61
139 140 85
60 44 19
106 76 56
186 192 147
92 96 59
129 80 62
92 56 50
50 36 26
102 106 72
94 98 62
32 26 15
186 189 136
189 192 142
106 122 75
202 198 183
200 194 180
94 71 50
202 196 183
96 87 70
185 176 152
84 84 50
200 194 178
202 197 182
168 169 116
186 176 154
144 154 106
200 194 178
202 197 182
146 154 106
186 182 150
180 185 133
201 197 180
148 157 105
146 156 104
31 19 8
56 40 34
84 43 33
199 194 181
64 63 55
74 81 50
70 78 44
66 29 24
66 63 40
192 186 172
196 190 174
42 28 16
130 118 84
94 96 66
143 144 115
198 192 176
146 128 103
96 102 72
154 152 98
107 114 72
98 94 60
180 182 142
199 194 176
154 150 94
120 116 68
200 193 178
200 194 180
188 186 174
180 176 160
82 92 54
126 115 86
92 46 36
151 149 96
192 187 176
178 182 140
140 151 108
192 184 168
190 181 163
188 198 153
132 130 114
81 34 23
186 194 150
76 40 28
186 182 150
65 50 28
69 56 46
186 178 158
186 184 132
60 65 38
192 188 154
160 156 94
145 142 88
192 182 160
188 195 150
156 152 90
86 87 53
36 36 22
124 127 98
50 53 28
43 28 17
114 94 71
186 190 140
62 26 15
64 30 24
60 68 39
186 194 146
88 48 43
100 105 72
74 34 23
42 38 20
109 66 49
193 186 154
94 102 69
53 64 35
65 72 48
194 190 158
62 66 50
148 158 118
112 112 80
100 74 66
79 34 28
97 54 39
106 94 79
126 109 84
142 156 110
77 78 54
70 74 44
180 180 131
178 174 160
157 165 120
180 176 163
162 170 125
100 92 78
184 192 144
180 176 163
150 164 117
170 167 122
159 168 119
190 191 140
110 76 72
66 81 50
123 96 80
87 88 61
150 114 94
110 120 71
96 84 64
132 138 88
198 193 179
191 186 172
192 188 174
156 160 106
194 184 163
181 176 164
180 176 162
181 176 160
80 81 46
190 187 154
179 175 160
182 180 132
69 35 26
178 182 144
67 70 56
83 86 58
82 92 62
67 72 44
94 43 34
54 43 29
80 35 26
70 72 47
109 109 89
52 41 22
106 75 54
55 62 37
96 55 50
116 101 72
124 128 92
193 188 174
64 72 41
162 172 125
75 32 20
38 17 12
166 166 130
190 196 152
188 187 133
164 154 112
124 130 87
82 71 60
102 102 80
114 95 63
70 72 42
66 72 41
122 134 88
44 32 17
124 138 92
182 178 162
166 176 134
185 179 166
182 187 141
185 162 150
186 180 166
184 180 164
160 161 124
182 176 162
171 162 136
159 108 96
96 104 66
56 64 46
88 89 64
68 56 36
124 128 96
162 122 107
81 70 48
138 106 90
54 45 29
186 182 168
104 106 74
184 182 166
192 184 166
108 111 88
115 117 80
189 198 150
90 48 41
60 69 44
76 81 60
64 74 38
61 69 43
74 82 61
144 117 70
103 88 50
162 144 138
194 190 163
106 57 46
128 138 88
152 150 98
184 190 138
190 190 160
34 18 13
84 97 60
185 182 162
165 168 118
154 156 119
176 176 134
170 178 140
193 186 168
73 32 26
182 188 138
106 72 50
188 188 162
39 23 12
68 70 49
190 192 141
104 93 77
129 126 94
118 106 70
134 134 99
83 92 64
190 192 140
186 180 164
143 110 97
187 192 142
72 62 28
206 200 192
198 208 166
204 198 190
200 210 166
38 22 8
198 208 164
195 209 166
56 24 11
180 168 168
192 162 154
58 18 8
205 198 190
175 165 138
134 89 64
32 22 16
60 28 25
82 72 45
85 45 28
142 110 68
164 121 112
161 124 116
38 18 12
55 20 7
198 208 165
104 62 42
108 68 64
176 138 122
96 97 76
112 84 82
74 39 36
50 41 26
81 50 48
80 82 58
190 160 141
115 78 64
162 150 128
160 128 96
154 160 114
166 164 140
142 128 123
106 112 81
53 45 28
78 30 22
195 166 164
200 202 153
210 198 189
202 203 156
133 131 105
102 56 37
35 28 20
15 10 4
71 40 24
72 24 9
96 100 56
203 202 154
68 80 41
88 92 64
54 22 12
120 87 86
198 201 149
202 202 152
80 50 46
40 40 23
138 116 87
122 86 85
89 90 54
150 141 118
113 114 96
66 70 22
206 203 191
88 91 63
106 56 40
213 188 178
166 166 132
98 100 72
103 68 44
100 64 58
202 204 158
116 115 100
197 199 150
78 60 44
174 138 118
86 59 50
122 72 54
155 126 125
187 144 112
54 65 39
22 12 7
194 207 165
208 170 156
129 90 84
162 122 101
196 195 142
126 80 78
109 76 76
198 196 147
126 96 94
174 169 157
200 208 167
92 92 61
199 200 148
202 202 152
192 188 145
200 200 148
104 107 84
200 192 184
41 40 24
194 195 143
208 180 178
128 86 86
197 188 174
158 158 122
126 95 91
94 47 36
106 70 66
92 94 68
78 82 58
169 180 136
193 196 146
180 132 96
112 114 74
127 96 96
199 210 168
192 156 141
198 194 144
112 114 96
92 92 78
168 120 96
78 82 68
208 201 192
166 129 112
181 182 142
64 68 46
156 156 114
200 198 146
104 72 66
146 142 94
175 174 131
83 74 50
90 93 68
195 188 169
132 135 83
72 80 73
100 102 81
76 76 50
86 52 48
108 114 84
90 93 70
75 82 41
200 192 184
62 65 42
117 119 96
191 138 114
197 203 152
200 199 150
194 196 147
94 96 60
202 201 151
162 163 124
104 106 84
185 183 134
200 202 152
174 175 132
206 200 191
89 90 66
198 198 148
199 203 156
202 194 185
198 200 148
137 96 74
194 162 156
66 28 20
98 58 57
204 209 160
158 156 109
114 69 52
128 124 100
206 200 188
199 200 151
76 86 58
80 87 78
113 76 74
200 202 152
53 54 36
76 87 57
174 170 132
156 150 107
204 210 162
98 50 34
148 148 100
124 86 76
116 70 54
200 202 155
122 92 90
202 204 156
104 107 98
184 190 144
201 191 172
162 157 96
102 54 38
104 62 56
201 204 153
155 150 90
94 98 62
104 68 66
92 46 33
205 212 166
185 194 152
54 54 36
209 204 187
130 130 119
200 190 171
73 75 50
204 208 158
140 135 86
124 80 76
200 204 160
127 93 91
195 189 168
190 199 156
178 144 132
209 203 188
78 90 62
199 189 170
208 202 185
74 88 55
162 157 100
193 197 156
209 204 189
206 202 188
186 192 152
18 11 6
198 159 140
176 164 138
114 80 68
175 136 111
80 33 25
93 50 31
54 24 16
171 128 108
34 16 9
128 84 82
26 16 6
60 74 36
109 82 58
129 94 95
190 200 156
168 124 100
168 158 132
168 128 105
126 84 83
114 111 84
193 194 145
186 186 138
72 67 47
72 79 44
64 66 46
80 38 34
194 184 175
193 197 148
82 63 42
191 196 146
116 77 72
192 196 146
186 180 158
192 192 144
132 101 98
98 53 48
168 174 130
193 196 146
92 100 54
193 196 145
178 170 146
66 66 42
192 185 176
86 92 70
104 114 72
196 190 182
198 194 180
112 70 65
192 195 148
180 136 102
150 156 106
94 45 28
174 184 143
193 202 154
195 204 156
62 62 39
154 154 100
182 187 144
200 195 178
78 68 44
84 98 52
187 178 152
186 177 152
190 180 156
173 130 108
35 18 14
140 108 90
104 72 54
79 83 50
120 88 70
169 140 139
120 76 76
186 188 134
187 200 155
182 182 130
88 47 34
102 105 64
148 146 104
188 194 146
104 58 48
125 124 76
192 196 146
172 166 146
112 94 74
188 187 132
184 186 138
188 188 141
154 158 126
140 151 104
93 96 83
196 190 174
172 128 103
142 140 92
60 38 24
114 119 79
95 48 37
168 171 130
80 42 36
48 29 23
184 184 131
70 74 54
74 34 26
66 68 36
133 140 86
155 152 94
191 180 161
154 149 92
148 148 90
188 190 138
191 182 161
190 180 156
190 180 160
182 190 144
152 148 95
158 154 105
152 148 90
192 182 165
193 183 166
151 148 94
193 183 164
148 144 90
30 12 8
178 167 147
168 154 132
188 182 148
100 62 52
83 87 64
76 78 55
154 122 118
184 182 127
174 163 141
36 18 13
188 184 152
122 121 86
130 95 78
92 46 35
135 132 74
184 185 146
158 160 123
66 30 26
166 152 118
189 192 144
149 154 106
193 190 157
188 192 142
192 184 168
87 44 34
118 80 69
190 194 143
190 190 155
150 121 115
43 41 18
131 114 84
32 14 8
52 64 32
100 64 44
82 82 49
77 82 56
118 118 86
92 60 48
70 52 32
111 110 94
108 108 78
188 187 159
176 184 141
54 28 20
185 179 162
187 182 168
187 183 164
191 196 149
66 31 27
95 104 68
80 80 64
90 43 38
66 48 31
198 194 161
77 86 57
190 196 145
197 192 175
189 183 167
196 190 175
158 162 106
192 185 166
150 156 125
54 24 14
63 46 30
51 34 19
158 130 109
68 38 36
180 162 128
192 184 167
86 88 60
56 57 43
108 74 68
137 90 72
142 144 114
176 174 128
180 184 160
192 187 166
162 164 120
183 178 166
97 98 83
158 158 127
190 186 166
180 176 162
196 188 171
164 124 100
40 20 17
128 125 86
145 132 112
89 44 32
78 32 16
108 65 62
75 82 46
188 187 136
190 186 157
193 182 172
194 182 170
194 189 154
194 186 156
58 62 41
86 90 56
138 115 110
192 184 164
74 68 57
184 188 160
42 37 24
100 76 52
46 20 12
93 73 44
86 93 51
160 166 116
152 158 116
94 107 58
76 69 40
162 134 122
165 130 108
192 194 144
104 112 90
110 111 106
60 30 18
166 142 105
112 118 80
114 90 68
62 71 42
186 169 132
190 152 140
70 82 36
172 184 134
190 188 140
118 104 64
96 108 64
70 68 38
86 88 74
188 186 132
190 190 136
174 129 102
112 65 58
190 192 142
120 117 80
68 73 57
105 84 56
108 86 49
98 100 57
74 80 53
75 79 57
72 74 48
179 176 136
153 128 86
150 146 96
185 186 147
158 135 98
64 38 25
162 176 131
72 42 29
162 177 132
162 174 130
14 7 4
114 112 102
153 140 114
16 7 4
168 162 154
70 40 20
68 40 18
41 14 6
75 28 10
152 142 116
87 54 42
76 42 24
57 59 33
172 170 156
63 27 15
136 114 106
166 176 130
54 54 22
24 10 5
26 14 9
75 32 16
78 44 20
103 64 32
66 22 8
42 16 4
172 176 126
140 143 112
18 10 6
64 27 24
72 26 22
34 14 6
180 142 134
59 21 17
56 27 15
164 170 124
30 12 8
158 152 144
96 58 46
61 64 27
169 176 126
79 54 30
36 50 24
176 129 104
78 48 20
148 118 113
25 15 6
144 110 105
98 66 31
61 18 13
66 68 61
90 39 23
91 63 45
52 32 6
54 14 6
110 83 54
58 34 22
58 66 52
10 6 3
56 58 30
80 42 28
13 8 6
84 50 42
78 37 26
44 28 18
53 20 11
76 28 21
170 173 118
82 30 26
133 96 70
160 114 92
172 169 157
105 64 60
80 82 65
104 68 67
44 54 14
97 102 83
82 30 24
54 20 14
56 64 46
61 69 38
80 30 26
140 138 110
82 30 24
40 50 16
52 22 19
168 162 154
124 82 58
163 178 132
48 60 24
168 172 123
162 173 125
60 64 32
50 17 12
70 22 15
169 172 118
52 62 46
109 52 34
128 92 66
162 176 129
34 35 16
18 10 5
84 38 33
110 80 74
113 57 37
64 30 24
64 32 26
98 102 78
55 62 39
170 174 119
128 99 95
88 59 56
162 152 128
99 62 57
82 52 50
68 38 36
62 36 32
30 40 19
102 64 60
84 37 32
72 56 39
92 58 56
82 28 19
67 34 31
142 138 110
66 33 30
74 27 21
70 36 30
174 174 124
110 65 63
30 36 18
66 34 27
86 56 53
95 53 42
59 35 29
16 8 5
170 180 132
171 174 122
70 31 28
52 16 10
100 61 58
104 58 43
124 80 62
96 50 36
42 36 18
44 30 14
170 174 124
134 90 74
50 56 44
54 63 46
65 64 38
57 22 16
170 136 126
132 140 94
130 142 100
56 65 38
152 132 132
14 14 6
152 148 130
84 86 66
72 32 27
94 111 65
74 84 32
174 156 148
128 99 94
90 56 50
87 92 38
106 118 68
52 60 23
158 158 104
180 128 101
150 147 108
168 168 115
36 42 23
20 33 16
48 51 30
82 45 39
56 68 50
90 59 58
72 40 38
36 40 20
146 156 112
71 42 37
52 58 38
168 157 134
88 42 30
102 117 73
102 118 72
74 78 64
42 51 28
16 10 5
108 66 66
165 156 130
54 29 18
164 128 114
52 54 39
86 88 48
168 173 124
74 37 28
34 46 20
101 53 44
58 19 8
84 32 18
56 32 16
161 152 130
171 174 122
66 35 32
76 46 42
117 112 62
74 74 48
52 56 34
109 108 52
60 69 55
109 108 88
168 173 122
115 70 70
116 72 70
84 48 44
68 80 58
85 44 26
97 96 66
158 104 72
107 106 50
100 98 44
171 169 150
170 170 118
142 149 104
61 76 42
167 156 134
84 86 70
144 105 89
169 157 135
92 106 62
125 122 78
120 117 97
78 40 36
62 28 23
163 154 128
114 124 78
30 33 14
122 119 64
118 80 72
150 152 100
64 74 24
158 153 130
176 172 156
62 24 24
177 182 128
168 159 134
104 101 48
52 54 42
128 122 76
146 132 134
92 40 27
166 154 130
52 64 30
166 154 134
166 155 126
32 34 16
160 125 121
136 144 100
54 60 39
157 163 121
52 64 30
160 155 134
165 154 128
93 42 28
80 34 20
86 54 48
40 48 26
144 155 110
166 170 116
58 74 31
168 156 134
42 48 17
170 177 126
106 105 48
124 118 60
140 152 108
83 90 44
14 5 2
28 12 6
138 110 106
168 170 115
76 79 54
137 140 99
146 158 118
170 158 137
48 54 46
91 61 58
49 58 46
46 18 14
170 160 138
74 29 17
166 154 130
58 70 40
166 172 121
129 126 73
176 172 152
158 152 92
171 169 156
50 58 17
170 168 154
140 154 112
126 122 66
170 158 138
169 158 138
166 154 131
133 129 82
174 170 147
160 166 117
174 169 156
166 174 122
68 33 29
68 69 45
74 24 19
72 31 23
163 165 116
28 16 10
68 42 38
127 90 68
76 81 50
88 55 50
64 26 21
68 75 42
166 156 130
50 21 13
96 94 58
131 99 89
39 46 25
58 22 16
70 72 54
168 156 136
117 98 84
168 170 118
128 126 71
172 160 144
72 36 26
66 76 44
80 93 50
84 90 43
48 20 18
45 44 24
26 10 6
89 58 54
173 168 153
88 87 62
166 156 133
21 19 10
140 150 106
173 170 150
165 154 130
172 176 124
108 110 59
102 108 80
156 166 122
174 170 150
64 76 38
97 112 74
172 128 106
64 24 17
49 16 7
65 67 43
171 174 121
164 160 120
50 57 28
49 52 20
164 165 110
167 166 112
98 49 28
106 118 69
74 67 30
154 162 112
102 54 48
110 116 84
52 32 17
162 158 128
63 69 54
122 128 99
170 173 119
166 169 116
120 118 63
92 102 56
166 171 122
169 158 136
176 171 152
173 170 156
140 146 94
129 131 96
129 84 62
101 68 54
32 45 18
166 162 150
166 174 126
166 165 117
164 163 111
42 54 20
70 85 45
38 54 20
69 70 40
86 85 62
132 128 110
126 134 89
168 168 115
114 116 78
68 70 49
168 166 112
176 172 156
110 109 74
176 171 158
72 67 48
165 170 122
168 172 122
166 172 122
168 160 136
140 144 98
166 156 134
64 50 23
170 158 140
101 111 62
180 174 158
170 122 101
49 60 23
70 29 22
170 160 138
168 160 136
58 62 42
118 130 90
19 9 6
66 46 29
66 30 20
36 28 14
44 11 4
98 92 70
103 110 56
85 62 42
114 112 70
52 18 13
39 50 20
48 48 22
50 19 11
21 12 8
168 171 122
50 35 20
162 166 116
68 48 24
72 38 26
46 54 30
51 53 30
168 159 136
38 46 25
66 74 58
36 47 22
46 48 28
170 160 144
51 58 32
132 130 102
164 166 114
80 69 54
116 129 81
36 46 21
138 144 96
114 122 90
102 107 68
86 48 34
133 96 79
76 72 58
60 61 38
69 73 45
166 165 111
70 24 16
78 38 32
82 52 46
172 160 140
164 168 118
127 130 87
132 128 70
157 149 124
54 60 40
98 102 77
156 154 102
84 46 30
70 28 22
72 35 28
162 163 107
164 170 120
67 54 31
166 168 114
131 113 102
165 164 110
164 164 114
50 61 16
166 166 110
164 164 107
144 144 95
88 50 48
96 60 50
168 165 113
148 150 108
56 55 32
71 54 46
166 163 107
169 178 127
84 83 45
157 158 114
57 64 36
159 161 112
116 116 80
164 168 120
164 164 108
163 162 106
164 162 108
50 42 28
156 159 111
168 172 118
76 90 46
81 60 42
139 135 96
162 160 107
122 120 82
120 128 87
167 172 120
20 7 6
72 32 24
56 48 24
60 26 22
86 74 54
56 56 25
104 80 67
40 53 26
120 118 69
168 178 130
115 97 81
73 52 27
122 121 100
103 97 76
174 164 153
136 132 80
124 123 103
82 58 49
128 142 98
166 162 124
172 169 136
63 48 28
164 172 126
50 44 15
42 52 20
42 52 20
137 137 138
84 84 70
154 144 118
128 104 88
101 100 90
46 24 10
26 8 2
18 6 3
62 24 19
51 24 7
6 4 1
73 34 26
90 65 34
46 26 16
50 47 18
143 95 78
92 52 30
13 7 4
18 5 2
14 8 4
36 8 2
111 73 60
58 63 32
92 56 29
86 95 45
14 6 4
113 106 90
26 10 3
28 8 4
146 109 102
159 167 116
84 52 40
158 146 121
161 166 114
146 136 124
74 44 28
45 54 34
164 164 122
12 8 4
48 51 32
46 55 38
74 26 18
130 88 59
158 150 132
66 28 24
42 56 19
51 19 12
32 32 20
54 62 28
62 28 26
150 154 99
112 50 30
12 7 4
48 16 14
68 73 46
100 41 26
94 50 44
146 149 106
60 26 17
99 40 25
24 34 16
134 146 105
58 28 26
21 16 10
146 142 80
42 52 16
66 17 13
153 169 123
56 24 20
58 22 22
42 42 24
62 24 16
60 23 24
164 121 106
159 163 112
151 164 120
159 162 113
50 55 30
40 42 27
71 68 42
156 157 104
128 84 68
70 44 30
50 30 15
122 84 68
72 27 22
163 150 139
80 48 42
91 42 28
32 38 16
68 72 59
141 139 123
76 81 36
159 163 108
50 54 32
48 58 21
76 40 40
144 116 114
66 28 24
128 84 69
38 45 30
158 160 108
74 34 31
99 50 40
66 28 26
132 86 58
52 56 28
76 36 32
48 53 30
43 47 30
62 66 50
48 50 22
104 116 74
24 36 18
122 96 90
47 10 4
162 151 140
158 164 112
123 136 93
72 26 20
72 30 25
130 86 66
70 83 36
79 79 62
42 48 34
100 100 88
61 78 28
58 20 13
46 14 12
160 164 110
89 40 26
164 151 142
116 124 92
128 89 64
157 162 112
73 32 28
67 26 19
64 28 21
86 56 52
68 78 42
138 134 106
34 29 14
144 138 122
140 140 101
157 164 115
36 39 22
62 22 13
122 118 64
156 169 118
43 55 36
120 117 82
165 154 143
80 29 20
128 92 82
46 50 30
58 60 39
71 33 26
150 166 120
102 42 27
90 61 52
155 158 107
98 50 46
102 44 28
106 68 64
119 84 73
151 142 125
78 34 24
94 91 38
160 166 111
80 82 44
72 87 41
78 47 42
65 36 32
20 15 4
120 124 78
67 81 38
41 50 22
95 92 35
158 156 102
163 160 140
160 162 111
158 164 108
56 63 30
88 36 22
80 43 36
89 88 66
99 60 56
159 162 111
52 53 24
152 138 131
92 98 42
51 66 28
84 96 52
158 151 134
108 121 72
152 160 112
156 146 131
98 96 38
158 160 106
132 130 72
124 132 84
125 132 87
81 40 32
144 142 84
12 5 2
100 59 54
152 151 96
42 14 6
80 29 22
142 101 82
154 146 112
154 148 116
63 59 21
45 52 28
44 50 26
40 50 21
158 163 107
48 52 30
154 114 100
62 62 32
91 90 69
60 64 38
144 144 98
43 52 24
84 89 48
58 66 35
52 60 27
152 152 103
146 112 105
90 91 69
158 158 110
151 152 96
52 57 27
150 150 91
153 150 101
162 166 109
85 47 40
130 88 68
92 42 27
46 52 22
66 68 43
154 152 102
50 56 30
75 74 42
152 150 94
42 50 28
67 68 44
70 72 50
146 145 92
80 80 48
90 91 47
158 161 105
156 160 105
51 59 28
158 161 105
152 151 96
158 161 107
148 152 104
136 142 94
52 15 8
48 54 32
54 58 32
62 62 34
154 153 98
156 156 101
124 122 86
102 97 60
156 158 104
58 21 14
126 132 88
70 84 38
157 161 106
76 76 50
110 102 56
96 105 64
160 166 112
74 34 26
160 150 127
142 159 116
18 6 2
66 44 28
25 12 8
74 45 39
43 50 26
149 148 90
62 42 24
54 58 34
70 28 16
38 42 14
156 146 125
140 138 100
146 150 104
156 148 125
85 94 50
75 75 38
91 49 28
48 49 28
52 58 26
152 150 134
143 142 133
114 112 71
42 38 19
157 166 115
68 34 24
146 142 134
40 46 28
79 42 34
152 149 90
62 68 30
142 140 92
46 50 24
15 8 4
151 150 94
54 55 37
158 130 104
159 163 110
81 43 30
80 42 34
140 140 82
104 106 77
161 150 126
65 34 28
153 147 130
152 146 129
152 150 90
161 165 114
43 26 16
38 43 24
56 58 34
117 71 52
118 119 82
160 149 126
149 145 83
39 46 28
22 7 4
121 117 58
160 149 126
68 37 32
151 144 130
80 34 20
167 160 146
151 146 130
16 16 6
52 51 22
154 158 108
71 32 21
29 6 0
60 60 38
136 143 100
54 22 16
42 48 26
36 28 16
150 114 93
129 132 83
104 105 58
124 127 86
32 32 15
102 96 62
48 31 21
160 164 112
80 70 58
106 98 86
115 74 45
159 112 79
109 107 50
38 45 26
66 76 40
163 152 130
68 27 20
40 46 31
66 30 20
64 78 39
165 162 146
10 6 4
69 34 14
114 84 65
42 18 12
151 141 116
66 25 11
46 54 28
60 22 14
130 100 88
52 16 8
54 57 27
72 72 57
77 66 60
51 58 41
70 32 16
158 166 111
89 92 51
114 108 86
26 39 18
162 168 114
64 52 38
160 166 109
72 59 34
60 27 24
157 156 126
64 22 16
56 58 29
104 90 55
60 60 36
32 42 20
156 154 104
44 55 28
56 19 14
86 86 44
49 54 29
34 40 19
60 54 35
56 16 10
64 19 12
78 37 30
26 28 16
70 78 36
64 74 40
107 108 69
132 132 88
161 152 136
18 6 5
46 52 20
38 21 14
64 48 33
82 46 42
161 128 122
82 47 41
116 116 76
52 55 32
50 58 30
41 52 29
156 160 112
152 150 96
86 40 24
160 161 104
133 128 82
78 78 48
11 7 3
19 24 10
48 54 38
105 108 84
140 102 88
154 151 140
48 39 22
154 149 138
160 166 112
159 156 142
62 26 15
56 24 21
160 164 107
158 166 109
40 51 26
80 44 30
59 28 24
80 48 44
36 31 8
140 135 89
86 54 41
148 145 86
152 152 96
44 56 21
52 33 20
140 140 84
146 136 109
42 52 22
152 158 105
86 50 34
158 160 103
152 165 119
108 112 70
158 162 108
156 160 105
113 114 68
128 128 91
110 108 70
132 138 90
154 160 106
136 114 109
56 66 32
160 164 109
150 146 130
72 74 44
99 64 60
137 143 94
16 4 2
95 96 76
108 113 80
71 88 42
37 36 22
135 134 84
75 76 57
84 89 48
134 138 87
100 110 62
36 38 20
152 159 98
122 116 60
129 134 86
145 159 120
170 118 91
146 142 84
157 148 142
98 70 28
144 158 114
146 140 134
142 160 117
143 162 117
146 142 82
104 104 98
52 42 16
57 58 28
31 36 22
28 10 2
62 22 19
72 40 26
144 139 78
53 24 20
143 139 79
66 60 36
40 48 12
50 52 20
154 109 90
66 24 18
18 5 5
154 110 90
66 27 14
19 12 10
48 29 24
26 10 5
51 20 12
106 68 66
42 14 8
124 104 94
14 6 4
140 94 66
120 114 96
100 66 54
85 46 39
101 114 89
73 42 24
64 68 40
62 26 21
148 151 106
44 50 34
156 159 113
59 14 8
88 98 73
74 84 38
144 98 73
96 101 79
162 117 98
76 38 32
152 140 125
158 164 113
16 10 8
70 38 36
56 22 20
44 54 30
84 78 55
71 42 24
57 62 27
147 148 100
41 18 14
68 29 22
54 28 26
73 83 37
174 144 133
154 126 116
92 92 49
144 144 94
100 73 59
34 6 2
82 82 58
70 26 14
61 30 27
58 30 28
146 141 80
28 30 17
67 67 36
125 88 72
76 33 25
106 47 31
42 53 33
48 24 20
20 16 10
47 52 20
150 148 90
156 156 100
28 34 12
148 110 98
41 52 28
90 46 32
29 32 18
152 114 96
78 35 32
104 109 89
146 144 116
91 48 24
48 55 32
143 161 116
130 93 74
158 162 112
128 82 67
72 74 50
156 169 120
65 24 22
48 54 20
159 164 107
52 58 28
95 41 28
52 19 16
20 10 7
162 137 130
39 52 35
156 160 110
150 137 130
156 154 104
60 31 31
38 12 6
82 24 14
74 74 48
100 54 53
68 76 56
44 52 32
65 24 17
45 56 42
66 64 48
32 39 18
79 44 42
128 122 110
45 59 40
115 112 98
50 18 15
46 47 22
120 115 103
106 76 46
73 28 22
152 111 99
148 146 86
30 36 16
56 68 32
152 152 95
101 54 53
157 159 104
148 154 106
154 157 106
41 53 32
35 49 32
84 30 20
34 15 12
47 50 21
66 21 14
136 134 82
57 62 36
44 56 38
104 68 66
80 50 44
78 45 42
59 22 14
47 46 29
66 24 18
34 44 30
106 68 68
61 20 13
38 41 16
151 150 93
76 27 23
166 114 85
147 117 104
79 39 34
113 134 93
156 160 109
48 56 42
62 64 44
96 70 50
162 152 133
46 51 27
146 162 118
148 104 78
95 38 30
116 112 91
102 99 44
74 36 32
51 54 25
141 134 112
106 101 86
76 34 26
57 23 16
134 98 90
74 73 48
145 136 120
81 34 25
32 38 22
134 150 106
50 55 40
118 110 92
86 44 42
147 145 90
72 33 26
158 161 104
138 104 90
132 134 85
166 112 84
74 33 26
45 18 10
58 20 16
72 72 45
77 33 21
73 30 22
90 86 60
86 41 28
140 134 116
75 38 34
138 130 112
15 8 8
138 136 86
44 53 36
150 102 88
64 24 21
42 52 30
162 150 138
160 170 120
153 156 104
70 70 34
80 80 64
160 150 128
144 131 110
30 41 30
82 86 76
68 28 22
143 94 62
148 145 88
75 40 37
114 126 78
46 15 8
45 52 23
42 45 26
132 126 105
71 24 15
44 60 39
46 50 20
129 128 87
30 42 30
150 105 87
88 90 42
157 146 122
40 16 10
76 74 34
24 34 15
32 41 26
172 166 150
134 128 108
72 32 24
82 40 32
80 31 17
112 120 77
120 118 72
64 25 18
65 76 33
127 85 62
39 42 20
153 144 128
167 162 148
54 49 32
158 146 120
66 74 36
169 165 147
88 30 21
158 148 122
79 45 43
131 78 54
76 42 41
30 34 15
144 153 106
18 20 10
162 151 130
128 73 51
153 121 97
65 24 18
64 28 21
155 154 100
47 56 36
84 64 38
158 147 122
44 52 26
154 164 115
75 30 12
134 90 70
30 37 19
10 6 4
120 104 103
11 8 6
154 156 103
44 52 28
51 58 30
140 153 114
78 78 52
32 48 20
144 161 114
69 31 30
80 54 31
84 78 58
146 153 102
22 12 10
38 40 14
36 8 4
83 78 58
62 72 47
68 26 20
64 24 19
154 161 108
51 69 26
78 36 24
154 106 81
152 158 106
58 73 34
139 112 109
153 160 110
148 152 102
159 148 124
44 17 10
79 42 36
48 23 22
113 124 76
84 34 19
118 112 93
56 72 30
153 158 106
146 141 79
158 164 110
42 48 28
104 114 69
134 128 66
164 159 142
146 154 108
152 106 80
164 160 140
163 158 142
140 110 106
142 153 105
62 44 18
124 120 60
161 148 124
40 43 22
124 119 61
164 172 120
158 164 109
154 154 98
17 8 5
146 142 82
53 33 18
156 162 110
14 9 6
40 46 24
51 18 12
155 164 114
151 150 100
139 110 95
136 142 92
154 155 100
77 39 34
